Date,Value
1/21/22,"3,522.57"
1/24/22,"3,524.11"
1/25/22,"3,433.06"
1/26/22,"3,455.67"
1/27/22,"3,394.25"
1/28/22,"3,361.44"
2/7/22,"3,429.58"
2/8/22,"3,452.63"
2/9/22,"3,479.95"
2/10/22,"3,485.91"
2/11/22,"3,462.95"
2/14/22,"3,428.88"
2/15/22,"3,446.09"
2/16/22,"3,465.83"
2/17/22,"3,468.04"
2/18/22,"3,490.76"
2/21/22,"3,490.61"
2/22/22,"3,457.15"
2/23/22,"3,489.15"
2/24/22,"3,429.96"
2/25/22,"3,451.41"
2/28/22,"3,462.31"
3/1/22,"3,488.83"
3/2/22,"3,484.19"
3/3/22,"3,481.11"
3/4/22,"3,447.65"
3/7/22,"3,372.86"
3/8/22,"3,293.53"
3/9/22,"3,256.39"
3/10/22,"3,296.09"
3/11/22,"3,309.75"
3/14/22,"3,223.53"
3/15/22,"3,063.97"
3/16/22,"3,170.71"
3/17/22,"3,215.04"
3/18/22,"3,251.07"
3/21/22,"3,253.69"
3/22/22,"3,259.86"
3/23/22,"3,271.03"
3/24/22,"3,250.26"
3/25/22,"3,212.24"
3/28/22,"3,214.50"
3/29/22,"3,203.94"
3/30/22,"3,266.60"
3/31/22,"3,252.20"
4/1/22,"3,282.72"
4/6/22,"3,283.43"
4/7/22,"3,236.70"
4/8/22,"3,251.85"
4/11/22,"3,167.13"
4/12/22,"3,213.33"
4/13/22,"3,186.82"
4/14/22,"3,225.64"
4/15/22,"3,211.24"
4/18/22,"3,195.52"
4/19/22,"3,194.03"
4/20/22,"3,151.05"
4/21/22,"3,079.81"
4/22/22,"3,086.92"
4/25/22,"2,928.51"
4/26/22,"2,886.43"
4/27/22,"2,958.28"
4/28/22,"2,975.48"
4/29/22,"3,047.06"
5/5/22,"3,067.76"
5/6/22,"3,001.56"
5/9/22,"3,004.14"
5/10/22,"3,035.84"
5/11/22,"3,058.70"
5/12/22,"3,054.99"
5/13/22,"3,084.28"
5/16/22,"3,073.75"
5/17/22,"3,093.70"
5/18/22,"3,085.98"
5/19/22,"3,096.96"
5/20/22,"3,146.57"
5/23/22,"3,146.86"
5/24/22,"3,070.93"
5/25/22,"3,107.46"
5/26/22,"3,123.11"
5/27/22,"3,130.24"
5/30/22,"3,149.06"
5/31/22,"3,186.43"
6/1/22,"3,182.16"
6/2/22,"3,195.46"
6/6/22,"3,236.37"
6/7/22,"3,241.76"
6/8/22,"3,263.79"
6/9/22,"3,238.95"
6/10/22,"3,284.83"
6/13/22,"3,255.55"
6/14/22,"3,288.91"
6/15/22,"3,305.41"
6/16/22,"3,285.38"
6/17/22,"3,316.79"
6/20/22,"3,315.43"
6/21/22,"3,306.72"
6/22/22,"3,267.20"
6/23/22,"3,320.15"
6/24/22,"3,349.75"
6/27/22,"3,379.19"
6/28/22,"3,409.21"
6/29/22,"3,361.52"
6/30/22,"3,398.62"
7/1/22,"3,387.64"
7/4/22,"3,405.43"
7/5/22,"3,404.03"
7/6/22,"3,355.35"
7/7/22,"3,364.40"
7/8/22,"3,356.08"
7/11/22,"3,313.58"
7/12/22,"3,281.47"
7/13/22,"3,284.29"
7/14/22,"3,281.74"
7/15/22,"3,228.06"
7/18/22,"3,278.10"
7/19/22,"3,279.43"
7/20/22,"3,304.72"
7/21/22,"3,272.00"
7/22/22,"3,269.97"
7/25/22,"3,250.39"
7/26/22,"3,277.44"
7/27/22,"3,275.76"
7/28/22,"3,282.58"
7/29/22,"3,253.24"
8/1/22,"3,259.96"
8/2/22,"3,186.27"
8/3/22,"3,163.67"
8/4/22,"3,189.04"
8/5/22,"3,227.03"
8/8/22,"3,236.93"
8/9/22,"3,247.43"
8/10/22,"3,230.02"
8/11/22,"3,281.67"
8/12/22,"3,276.89"
8/15/22,"3,276.09"
8/16/22,"3,277.88"
8/17/22,"3,292.53"
8/18/22,"3,277.54"
8/19/22,"3,258.08"
8/22/22,"3,277.79"
8/23/22,"3,276.22"
8/24/22,"3,215.20"
8/25/22,"3,246.25"
8/26/22,"3,236.22"
8/29/22,"3,240.73"
8/30/22,"3,227.22"
8/31/22,"3,202.14"
9/1/22,"3,184.98"
9/2/22,"3,186.48"
9/5/22,"3,199.91"
9/6/22,"3,243.45"
9/7/22,"3,246.29"
9/8/22,"3,235.59"
9/9/22,"3,262.05"
9/13/22,"3,263.80"
9/14/22,"3,237.54"
9/15/22,"3,199.92"
9/16/22,"3,126.40"
9/19/22,"3,115.60"
9/20/22,"3,122.41"
9/21/22,"3,117.18"
9/22/22,"3,108.91"
9/23/22,"3,088.37"
9/26/22,"3,051.23"
9/27/22,"3,093.86"
9/28/22,"3,045.07"
9/29/22,"3,041.20"
9/30/22,"3,024.39"
10/10/22,"2,974.15"
10/11/22,"2,979.79"
10/12/22,"3,025.51"
10/13/22,"3,016.36"
10/14/22,"3,071.99"
10/17/22,"3,084.94"
10/18/22,"3,080.96"
10/19/22,"3,044.38"
10/20/22,"3,035.05"
10/21/22,"3,038.93"
10/24/22,"2,977.56"
10/25/22,"2,976.28"
10/26/22,"2,999.50"
10/27/22,"2,982.90"
10/28/22,"2,915.93"
10/31/22,"2,893.48"
11/1/22,"2,969.20"
11/2/22,"3,003.37"
11/3/22,"2,997.81"
11/4/22,"3,070.80"
11/7/22,"3,077.82"
11/8/22,"3,064.49"
11/9/22,"3,048.17"
11/10/22,"3,036.13"
11/11/22,"3,087.29"
11/14/22,"3,083.40"
11/15/22,"3,134.08"
11/16/22,"3,119.98"
11/17/22,"3,115.43"
11/18/22,"3,097.24"
11/21/22,"3,085.04"
11/22/22,"3,088.94"
11/23/22,"3,096.91"
11/24/22,"3,089.31"
11/25/22,"3,101.69"
11/28/22,"3,078.55"
11/29/22,"3,149.75"
11/30/22,"3,151.34"
12/1/22,"3,165.47"
12/2/22,"3,156.14"
12/5/22,"3,211.81"
12/6/22,"3,212.53"
12/7/22,"3,199.62"
12/8/22,"3,197.35"
12/9/22,"3,206.95"
12/12/22,"3,179.04"
12/13/22,"3,176.33"
12/14/22,"3,176.53"
12/15/22,"3,168.65"
12/16/22,"3,167.86"
12/19/22,"3,107.12"
12/20/22,"3,073.77"
12/21/22,"3,068.41"
12/22/22,"3,054.43"
12/23/22,"3,045.87"
12/26/22,"3,065.56"
12/27/22,"3,095.57"
12/28/22,"3,087.40"
12/29/22,"3,073.70"
12/30/22,"3,089.26"
1/3/23,"3,116.51"
1/4/23,"3,123.52"
1/5/23,"3,155.22"
1/6/23,"3,157.64"
1/9/23,"3,176.08"
1/10/23,"3,169.51"
1/11/23,"3,161.84"
1/12/23,"3,163.45"
1/13/23,"3,195.31"
1/16/23,"3,227.59"
1/17/23,"3,224.24"
1/18/23,"3,224.41"
1/19/23,"3,240.28"
1/20/23,"3,264.81"
1/30/23,"3,269.32"
1/31/23,"3,255.67"
2/1/23,"3,284.92"
2/2/23,"3,285.67"
2/3/23,"3,263.41"
2/6/23,"3,238.70"
2/7/23,"3,248.09"
2/8/23,"3,232.11"
2/9/23,"3,270.38"
2/10/23,"3,260.67"
2/13/23,"3,284.16"
2/14/23,"3,293.28"
2/15/23,"3,280.49"
2/16/23,"3,249.03"
2/17/23,"3,224.02"
2/20/23,"3,290.34"
2/21/23,"3,306.52"
2/22/23,"3,291.15"
2/23/23,"3,287.48"
2/24/23,"3,267.16"
2/27/23,"3,258.03"
2/28/23,"3,279.61"
3/1/23,"3,312.35"
3/2/23,"3,310.65"
3/3/23,"3,328.39"
3/6/23,"3,322.03"
3/7/23,"3,285.10"
3/8/23,"3,283.25"
3/9/23,"3,276.09"
3/10/23,"3,230.08"
3/13/23,"3,268.70"
3/14/23,"3,245.31"
3/15/23,"3,263.31"
3/16/23,"3,226.89"
3/17/23,"3,250.55"
3/20/23,"3,234.91"
3/21/23,"3,255.65"
3/22/23,"3,265.75"
3/23/23,"3,286.65"
3/24/23,"3,265.65"
3/27/23,"3,251.40"
3/28/23,"3,245.38"
3/29/23,"3,240.06"
3/30/23,"3,261.25"
3/31/23,"3,272.86"
4/3/23,"3,296.40"
4/4/23,"3,312.56"
4/6/23,"3,312.63"
4/7/23,"3,327.65"
4/10/23,"3,315.36"
4/11/23,"3,313.57"
4/12/23,"3,327.18"
4/13/23,"3,318.36"
4/14/23,"3,338.15"
4/17/23,"3,385.61"
4/18/23,"3,393.33"
4/19/23,"3,370.13"
4/20/23,"3,367.03"
4/21/23,"3,301.26"
4/24/23,"3,275.41"
4/25/23,"3,264.87"
4/26/23,"3,264.10"
4/27/23,"3,285.88"
4/28/23,"3,323.27"
5/4/23,"3,350.46"
5/5/23,"3,334.50"
5/8/23,"3,395.00"
5/9/23,"3,357.67"
5/10/23,"3,319.15"
5/11/23,"3,309.55"
5/12/23,"3,272.36"
5/15/23,"3,310.74"
5/16/23,"3,290.99"
5/17/23,"3,284.23"
5/18/23,"3,297.32"
5/19/23,"3,283.54"
5/22/23,"3,296.47"
5/23/23,"3,246.24"
5/24/23,"3,204.75"
5/25/23,"3,201.26"
5/26/23,"3,212.50"
5/29/23,"3,221.45"
5/30/23,"3,224.21"
5/31/23,"3,204.56"
6/1/23,"3,204.63"
6/2/23,"3,230.07"
6/5/23,"3,232.44"
6/6/23,"3,195.34"
6/7/23,"3,197.76"
6/8/23,"3,213.59"
6/9/23,"3,231.41"
6/12/23,"3,228.83"
6/13/23,"3,233.67"
6/14/23,"3,228.99"
6/15/23,"3,252.98"
6/16/23,"3,273.33"
6/19/23,"3,255.81"
6/20/23,"3,240.36"
6/21/23,"3,197.90"
6/26/23,"3,150.62"
6/27/23,"3,189.44"
6/28/23,"3,189.38"
6/29/23,"3,182.38"
6/30/23,"3,202.06"
7/3/23,"3,243.98"
7/4/23,"3,245.35"
7/5/23,"3,222.95"
7/6/23,"3,205.57"
7/7/23,"3,196.61"
7/10/23,"3,203.70"
7/11/23,"3,221.37"
7/12/23,"3,196.13"
7/13/23,"3,236.48"
7/14/23,"3,237.70"
7/17/23,"3,209.63"
7/18/23,"3,197.82"
7/19/23,"3,198.84"
7/20/23,"3,169.52"
7/21/23,"3,167.75"
7/24/23,"3,164.16"
7/25/23,"3,231.52"
7/26/23,"3,223.03"
7/27/23,"3,216.67"
7/28/23,"3,275.93"
7/31/23,"3,291.04"
8/1/23,"3,290.95"
8/2/23,"3,261.69"
8/3/23,"3,280.46"
8/4/23,"3,288.08"
8/7/23,"3,268.83"
8/8/23,"3,260.62"
8/9/23,"3,244.49"
8/10/23,"3,254.56"
8/11/23,"3,189.25"
8/14/23,"3,178.43"
8/15/23,"3,176.18"
8/16/23,"3,150.13"
8/17/23,"3,163.74"
8/18/23,"3,131.95"
8/21/23,"3,092.98"
8/22/23,"3,120.33"
8/23/23,"3,078.40"
8/24/23,"3,082.24"
8/25/23,"3,064.07"
8/28/23,"3,098.64"
8/29/23,"3,135.89"
8/30/23,"3,137.14"
8/31/23,"3,119.88"
9/1/23,"3,133.25"
9/4/23,"3,177.06"
9/5/23,"3,154.37"
9/6/23,"3,158.08"
9/7/23,"3,122.35"
9/8/23,"3,116.72"
9/11/23,"3,142.78"
9/12/23,"3,137.06"
9/13/23,"3,123.07"
9/14/23,"3,126.55"
9/15/23,"3,117.74"
9/18/23,"3,125.93"
9/19/23,"3,124.96"
9/20/23,"3,108.57"
9/21/23,"3,084.70"
9/22/23,"3,132.43"
9/25/23,"3,115.61"
9/26/23,"3,102.27"
9/27/23,"3,107.32"
9/28/23,"3,110.48"
10/9/23,"3,096.92"
10/10/23,"3,075.24"
10/11/23,"3,078.96"
10/12/23,"3,107.90"
10/13/23,"3,088.10"
10/16/23,"3,073.81"
10/17/23,"3,083.50"
10/18/23,"3,058.71"
10/19/23,"3,005.39"
10/20/23,"2,983.06"
10/23/23,"2,939.29"
10/24/23,"2,962.24"
10/25/23,"2,974.11"
10/26/23,"2,988.30"
10/27/23,"3,017.78"
10/30/23,"3,021.55"
10/31/23,"3,018.77"
11/1/23,"3,023.08"
11/2/23,"3,009.41"
11/3/23,"3,030.80"
11/6/23,"3,058.41"
11/7/23,"3,057.27"
11/8/23,"3,052.37"
11/9/23,"3,053.28"
11/10/23,"3,038.97"
11/13/23,"3,046.53"
11/14/23,"3,056.07"
11/15/23,"3,072.83"
11/16/23,"3,050.93"
11/17/23,"3,054.37"
11/20/23,"3,068.32"
11/21/23,"3,067.93"
11/22/23,"3,043.61"
11/23/23,"3,061.86"
11/24/23,"3,040.97"
11/27/23,"3,031.70"
11/28/23,"3,038.55"
11/29/23,"3,021.69"
11/30/23,"3,029.67"
12/1/23,"3,031.64"
12/4/23,"3,022.91"
12/5/23,"2,972.30"
12/6/23,"2,968.93"
12/7/23,"2,966.21"
12/8/23,"2,969.56"
12/11/23,"2,991.44"
12/12/23,"3,003.44"
12/13/23,"2,968.76"
12/14/23,"2,958.99"
12/15/23,"2,942.56"
12/18/23,"2,930.80"
12/19/23,"2,932.39"
12/20/23,"2,902.11"
12/21/23,"2,918.71"
12/22/23,"2,914.78"
12/25/23,"2,918.81"
12/26/23,"2,898.88"
12/27/23,"2,914.61"
12/28/23,"2,954.70"
12/29/23,"2,974.93"
1/2/24,"2,962.28"
1/3/24,"2,967.25"
1/4/24,"2,954.35"
1/5/24,"2,929.18"
1/8/24,"2,887.54"
1/9/24,"2,893.25"
1/10/24,"2,877.70"
1/11/24,"2,886.65"
1/12/24,"2,881.98"
1/15/24,"2,886.29"
1/16/24,"2,893.99"
1/17/24,"2,833.62"
1/18/24,"2,845.78"
1/19/24,"2,832.28"
1/22/24,"2,756.34"
1/23/24,"2,770.98"
1/24/24,"2,820.77"
1/25/24,"2,906.11"
1/26/24,"2,910.22"
1/29/24,"2,883.36"
1/30/24,"2,830.53"
1/31/24,"2,788.55"
2/1/24,"2,770.74"
2/2/24,"2,730.15"
2/5/24,"2,702.19"
2/6/24,"2,789.49"
2/7/24,"2,829.70"
2/8/24,"2,865.90"
2/19/24,"2,910.54"
2/20/24,"2,922.73"
2/21/24,"2,950.96"
2/22/24,"2,988.36"
2/23/24,"3,004.88"
2/26/24,"2,977.02"
2/27/24,"3,015.48"
2/28/24,"2,957.85"
2/29/24,"3,015.17"
3/1/24,"3,027.02"
3/4/24,"3,039.31"
3/5/24,"3,047.79"
3/6/24,"3,039.93"
3/7/24,"3,027.40"
3/8/24,"3,046.02"
3/11/24,"3,068.46"
3/12/24,"3,055.94"
3/13/24,"3,043.83"
3/14/24,"3,038.23"
3/15/24,"3,054.64"
3/18/24,"3,084.93"
3/19/24,"3,062.76"
3/20/24,"3,079.69"
3/21/24,"3,077.11"
3/22/24,"3,048.03"
3/25/24,"3,026.31"
3/26/24,"3,031.48"
3/27/24,"2,993.14"
3/28/24,"3,010.66"
3/29/24,"3,041.17"
4/1/24,"3,077.38"
4/2/24,"3,074.96"
4/3/24,"3,069.30"
4/8/24,"3,047.05"
4/9/24,"3,048.54"
4/10/24,"3,027.33"
4/11/24,"3,034.25"
4/12/24,"3,019.47"
4/15/24,"3,057.38"
4/16/24,"3,007.07"
4/17/24,"3,071.38"
4/18/24,"3,074.22"
4/19/24,"3,065.26"
4/22/24,"3,044.60"
4/23/24,"3,021.98"
4/24/24,"3,044.82"
4/25/24,"3,052.90"
4/26/24,"3,088.64"
4/29/24,"3,113.04"
4/30/24,"3,104.82"
5/6/24,"3,140.72"
5/7/24,"3,147.74"
5/8/24,"3,128.48"
5/9/24,"3,154.32"
5/10/24,"3,154.55"
5/13/24,"3,148.02"
5/14/24,"3,145.77"
5/15/24,"3,119.90"
5/16/24,"3,122.40"
5/17/24,"3,154.03"
5/20/24,"3,171.15"
5/21/24,"3,157.97"
5/22/24,"3,158.54"
5/23/24,"3,116.39"
5/24/24,"3,088.87"
5/27/24,"3,124.04"
5/28/24,"3,109.57"
5/29/24,"3,111.02"
5/30/24,"3,091.68"
5/31/24,"3,086.81"
6/3/24,"3,078.49"
6/4/24,"3,091.20"
6/5/24,"3,065.40"
6/6/24,"3,048.79"
6/7/24,"3,051.28"
6/11/24,"3,028.05"
6/12/24,"3,037.47"
6/13/24,"3,028.92"
6/14/24,"3,032.63"
6/17/24,"3,015.89"
6/18/24,"3,030.25"
6/19/24,"3,018.05"
6/20/24,"3,005.44"
6/21/24,"2,998.14"
6/24/24,"2,963.10"
6/25/24,"2,950.00"
6/26/24,"2,972.53"
6/27/24,"2,945.85"
6/28/24,"2,967.40"
7/1/24,"2,994.73"
7/2/24,"2,997.01"
7/3/24,"2,982.38"
7/4/24,"2,957.57"
7/5/24,"2,949.93"
7/8/24,"2,922.45"
7/9/24,"2,959.37"
7/10/24,"2,939.36"
7/11/24,"2,970.39"
7/12/24,"2,971.30"
7/15/24,"2,974.01"
7/16/24,"2,976.30"
7/17/24,"2,962.85"
7/18/24,"2,977.13"
7/19/24,"2,982.31"
7/22/24,"2,964.22"
7/23/24,"2,915.37"
7/24/24,"2,901.95"
7/25/24,"2,886.74"
7/26/24,"2,890.90"
7/29/24,"2,891.85"
7/30/24,"2,879.30"
7/31/24,"2,938.75"
8/1/24,"2,932.39"
8/2/24,"2,905.34"
8/5/24,"2,860.70"
8/6/24,"2,867.28"
8/7/24,"2,869.83"
8/8/24,"2,869.90"
8/9/24,"2,862.19"
8/12/24,"2,858.20"
8/13/24,"2,867.95"
8/14/24,"2,850.65"
8/15/24,"2,877.36"
8/16/24,"2,879.43"
8/19/24,"2,893.67"
8/20/24,"2,866.66"
8/21/24,"2,856.58"
8/22/24,"2,848.77"
8/23/24,"2,854.37"
8/26/24,"2,855.52"
8/27/24,"2,848.73"
8/28/24,"2,837.43"
8/29/24,"2,823.11"
8/30/24,"2,842.21"
9/2/24,"2,811.04"
9/3/24,"2,802.98"
9/4/24,"2,784.28"
9/5/24,"2,788.31"
9/6/24,"2,765.81"
9/9/24,"2,736.49"
9/10/24,"2,744.19"
